Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,Dist,PK,PKatt,Season,Team
2018-12-11,21:00,Champions Lg,Group stage,Tue,Home,D,1,1,eng Tottenham,1.3,2.4,49.0,69961.0,Ivan Rakitić,4-3-3,Milorad Mažić,Match Report,,14.0,3.0,19.2,0.0,0.0,2019,Barcelona
2019-02-19,21:00,Champions Lg,Round of 16,Tue,Away,D,0,0,fr Lyon,2.1,0.3,63.0,57889.0,Lionel Messi,4-3-3,Cüneyt Çakιr,Match Report,Leg 1 of 2,25.0,5.0,18.9,0.0,0.0,2019,Barcelona
2019-03-13,21:00,Champions Lg,Round of 16,Wed,Home,W,5,1,fr Lyon,4.3,0.6,55.0,92346.0,Lionel Messi,4-3-3,Szymon Marciniak,Match Report,Leg 2 of 2; Barcelona won,18.0,8.0,15.3,1.0,1.0,2019,Barcelona
2019-04-10,20:00,Champions Lg,Quarter-finals,Wed,Away,W,1,0,eng Manchester Utd,1.1,0.5,66.0,74093.0,Lionel Messi,4-3-3,Gianluca Rocchi,Match Report,Leg 1 of 2,6.0,3.0,13.5,0.0,0.0,2019,Barcelona
2019-04-16,21:00,Champions Lg,Quarter-finals,Tue,Home,W,3,0,eng Manchester Utd,1.4,0.4,65.0,96708.0,Lionel Messi,4-3-3,Felix Brych,Match Report,Leg 2 of 2; Barcelona won,13.0,6.0,19.7,0.0,0.0,2019,Barcelona
2019-05-01,21:00,Champions Lg,Semi-finals,Wed,Home,W,3,0,eng Liverpool,2.4,1.8,48.0,98299.0,Lionel Messi,4-4-2,Björn Kuipers,Match Report,Leg 1 of 2,12.0,5.0,12.9,0.0,0.0,2019,Barcelona
2019-05-07,20:00,Champions Lg,Semi-finals,Tue,Away,L,0,4,eng Liverpool,1.4,2.3,58.0,55212.0,Lionel Messi,4-4-2,Cüneyt Çakιr,Match Report,Leg 2 of 2; Liverpool won,8.0,5.0,18.4,0.0,0.0,2019,Barcelona
2018-09-18,21:00,Champions Lg,Group stage,Tue,Away,W,2,1,fr Monaco,0.9,0.7,59.0,10575.0,Diego Godín,4-4-2,William Collum,Match Report,,8.0,3.0,13.4,0.0,0.0,2019,Atletico Madrid
2018-10-03,21:00,Champions Lg,Group stage,Wed,Home,W,3,1,be Club Brugge,1.8,0.6,60.0,55742.0,Diego Godín,3-1-4-2,Filip Glova,Match Report,,15.0,6.0,15.7,0.0,0.0,2019,Atletico Madrid
2018-10-24,21:00,Champions Lg,Group stage,Wed,Away,L,0,4,de Dortmund,0.6,2.0,51.0,66099.0,Diego Godín,4-2-2-2,Anthony Taylor,Match Report,,13.0,2.0,16.4,0.0,0.0,2019,Atletico Madrid
2018-11-06,21:00,Champions Lg,Group stage,Tue,Home,W,2,0,de Dortmund,1.5,0.6,32.0,61023.0,Antoine Griezmann,4-4-2,Daniele Orsato,Match Report,,15.0,7.0,18.2,0.0,0.0,2019,Atletico Madrid
2018-11-28,18:55,Champions Lg,Group stage,Wed,Home,W,2,0,fr Monaco,0.9,1.3,56.0,56314.0,Koke,4-4-2,Mattias Gestranius,Match Report,,11.0,4.0,21.8,0.0,0.0,2019,Atletico Madrid
2018-12-11,21:00,Champions Lg,Group stage,Tue,Away,D,0,0,be Club Brugge,0.4,0.6,57.0,25645.0,Diego Godín,4-3-3,Davide Massa,Match Report,,9.0,3.0,22.9,0.0,0.0,2019,Atletico Madrid
2019-02-20,21:00,Champions Lg,Round of 16,Wed,Home,W,2,0,it Juventus,1.4,0.7,38.0,67193.0,Diego Godín,4-4-2,Felix Zwayer,Match Report,Leg 1 of 2,13.0,5.0,18.2,0.0,0.0,2019,Atletico Madrid
2019-03-12,21:00,Champions Lg,Round of 16,Tue,Away,L,0,3,it Juventus,0.4,2.5,38.0,40884.0,Diego Godín,4-4-2,Björn Kuipers,Match Report,Leg 2 of 2; Juventus won,5.0,0.0,24.9,0.0,0.0,2019,Atletico Madrid
2018-09-19,21:00,Champions Lg,Group stage,Wed,Home,W,3,0,it Roma,3.5,0.6,61.0,69251.0,Sergio Ramos,4-3-3,Björn Kuipers,Match Report,,30.0,11.0,19.1,0.0,0.0,2019,Real Madrid
2018-10-02,22:00,Champions Lg,Group stage,Tue,Away,L,0,1,ru CSKA Moscow,2.2,0.4,72.0,71811.0,Karim Benzema,4-3-3,Ovidiu Hațegan,Match Report,,26.0,4.0,17.3,0.0,0.0,2019,Real Madrid
2018-10-23,21:00,Champions Lg,Group stage,Tue,Home,W,2,1,cz Viktoria Plzeň,2.6,1.6,68.0,67356.0,Sergio Ramos,4-3-3,Orel Grinfeeld,Match Report,,19.0,8.0,13.3,0.0,0.0,2019,Real Madrid
2018-11-07,21:00,Champions Lg,Group stage,Wed,Away,W,5,0,cz Viktoria Plzeň,1.6,0.5,62.0,11483.0,Sergio Ramos,4-2-3-1,Deniz Aytekin,Match Report,,15.0,6.0,15.7,0.0,0.0,2019,Real Madrid
2018-11-27,21:00,Champions Lg,Group stage,Tue,Away,W,2,0,it Roma,1.7,2.1,59.0,59124.0,Sergio Ramos,4-3-3,Ruddy Buquet,Match Report,,11.0,7.0,19.0,0.0,0.0,2019,Real Madrid
2018-12-12,18:55,Champions Lg,Group stage,Wed,Home,L,0,3,ru CSKA Moscow,1.3,0.9,68.0,51636.0,Marcelo,4-2-3-1,Hugo Miguel,Match Report,,19.0,6.0,18.8,0.0,0.0,2019,Real Madrid
2019-02-13,21:00,Champions Lg,Round of 16,Wed,Away,W,2,1,nl Ajax,1.5,2.2,50.0,52286.0,Sergio Ramos,4-3-3,Szymon Marciniak,Match Report,Leg 1 of 2,13.0,8.0,19.6,0.0,0.0,2019,Real Madrid
2019-03-05,21:00,Champions Lg,Round of 16,Tue,Home,L,1,4,nl Ajax,2.5,2.6,57.0,77013.0,Karim Benzema,4-3-3,Felix Brych,Match Report,Leg 2 of 2; Ajax won,20.0,8.0,13.1,0.0,0.0,2019,Real Madrid
2017-09-12,20:45,Champions Lg,Group stage,Tue,Home,W,3,0,it Juventus,0.9,0.7,63.0,78656.0,Andrés Iniesta,4-3-3,Damir Skomina,Match Report,,9.0,5.0,18.9,0.0,0.0,2018,Barcelona
2017-09-27,19:45,Champions Lg,Group stage,Wed,Away,W,1,0,pt Sporting CP,0.9,0.7,69.0,48575.0,Andrés Iniesta,4-4-2,Ovidiu Hațegan,Match Report,,10.0,5.0,20.7,0.0,0.0,2018,Barcelona
2017-10-18,20:45,Champions Lg,Group stage,Wed,Home,W,3,1,gr Olympiacos,3.5,0.2,70.0,55026.0,Andrés Iniesta,4-3-3,William Collum,Match Report,,25.0,11.0,14.3,0.0,0.0,2018,Barcelona
2017-10-31,21:45,Champions Lg,Group stage,Tue,Away,D,0,0,gr Olympiacos,1.8,0.3,69.0,31600.0,Lionel Messi,4-4-2,Anthony Taylor,Match Report,,19.0,6.0,18.5,0.0,0.0,2018,Barcelona
2017-11-22,20:45,Champions Lg,Group stage,Wed,Away,D,0,0,it Juventus,0.9,0.5,63.0,40876.0,Andrés Iniesta,4-2-3-1,Milorad Mažić,Match Report,,9.0,1.0,20.5,0.0,0.0,2018,Barcelona
2017-12-05,20:45,Champions Lg,Group stage,Tue,Home,W,2,0,pt Sporting CP,1.2,1.0,65.0,48336.0,Gerard Piqué,4-3-3,Craig Thomson,Match Report,,14.0,4.0,20.0,0.0,0.0,2018,Barcelona
2018-02-20,19:45,Champions Lg,Round of 16,Tue,Away,D,1,1,eng Chelsea,0.6,0.5,72.0,37741.0,Andrés Iniesta,4-4-2,Cüneyt Çakιr,Match Report,Leg 1 of 2,7.0,2.0,16.7,0.0,0.0,2018,Barcelona
2018-03-14,20:45,Champions Lg,Round of 16,Wed,Home,W,3,0,eng Chelsea,1.0,0.7,55.0,97183.0,Andrés Iniesta,4-4-2,Damir Skomina,Match Report,Leg 2 of 2; Barcelona won,8.0,7.0,14.3,0.0,0.0,2018,Barcelona
2018-04-04,20:45,Champions Lg,Quarter-finals,Wed,Home,W,4,1,it Roma,1.9,1.7,59.0,90106.0,Andrés Iniesta,4-4-2,Danny Makkelie,Match Report,Leg 1 of 2,19.0,9.0,20.3,0.0,0.0,2018,Barcelona
2018-04-10,20:45,Champions Lg,Quarter-finals,Tue,Away,L,0,3,it Roma,0.9,2.7,57.0,56580.0,Andrés Iniesta,4-4-2,Clément Turpin,Match Report,Leg 2 of 2; Roma won,9.0,3.0,22.6,0.0,0.0,2018,Barcelona
2017-09-12,20:45,Champions Lg,Group stage,Tue,Away,D,0,0,it Roma,2.4,0.5,48.0,36064.0,Gabi,4-4-2,Milorad Mažić,Match Report,,20.0,9.0,20.3,0.0,0.0,2018,Atletico Madrid
2017-09-27,20:45,Champions Lg,Group stage,Wed,Home,L,1,2,eng Chelsea,1.4,2.5,50.0,60643.0,Koke,4-4-2,Cüneyt Çakιr,Match Report,,11.0,3.0,24.2,1.0,1.0,2018,Atletico Madrid
2017-10-18,20:00,Champions Lg,Group stage,Wed,Away,D,0,0,az Qarabağ FK,1.9,0.4,55.0,47923.0,Gabi,4-4-2,Ruddy Buquet,Match Report,,12.0,3.0,14.6,0.0,0.0,2018,Atletico Madrid
2017-10-31,20:45,Champions Lg,Group stage,Tue,Home,D,1,1,az Qarabağ FK,3.2,0.2,58.0,55893.0,Gabi,4-4-2,Deniz Aytekin,Match Report,,34.0,10.0,17.2,0.0,0.0,2018,Atletico Madrid
2017-11-22,20:45,Champions Lg,Group stage,Wed,Home,W,2,0,it Roma,1.4,0.5,50.0,56253.0,Koke,4-4-2,Björn Kuipers,Match Report,,16.0,5.0,18.9,0.0,0.0,2018,Atletico Madrid
2017-12-05,19:45,Champions Lg,Group stage,Tue,Away,D,1,1,eng Chelsea,1.0,2.9,50.0,40875.0,Gabi,4-4-2,Danny Makkelie,Match Report,,12.0,3.0,23.0,0.0,0.0,2018,Atletico Madrid
2017-09-13,20:45,Champions Lg,Group stage,Wed,Home,W,3,0,cy APOEL FC,3.9,0.2,69.0,71060.0,Sergio Ramos,4-1-2-1-2◆,Benoît Bastien,Match Report,,26.0,5.0,17.6,1.0,1.0,2018,Real Madrid
2017-09-26,20:45,Champions Lg,Group stage,Tue,Away,W,3,1,de Dortmund,3.2,1.2,47.0,65849.0,Sergio Ramos,4-1-2-1-2◆,Björn Kuipers,Match Report,,16.0,10.0,13.5,0.0,0.0,2018,Real Madrid
2017-10-17,20:45,Champions Lg,Group stage,Tue,Home,D,1,1,eng Tottenham,2.9,0.9,66.0,76589.0,Sergio Ramos,4-3-1-2,Szymon Marciniak,Match Report,,20.0,7.0,16.7,1.0,1.0,2018,Real Madrid
2017-11-01,19:45,Champions Lg,Group stage,Wed,Away,L,1,3,eng Tottenham,2.2,2.3,63.0,83782.0,Sergio Ramos,4-1-2-1-2◆,Cüneyt Çakιr,Match Report,,20.0,9.0,17.2,0.0,0.0,2018,Real Madrid
2017-11-21,21:45,Champions Lg,Group stage,Tue,Away,W,6,0,cy APOEL FC,3.7,0.5,70.0,19705.0,Marcelo,4-4-2,Artur Soares Dias,Match Report,,18.0,9.0,17.5,0.0,0.0,2018,Real Madrid
2017-12-06,20:45,Champions Lg,Group stage,Wed,Home,W,3,2,de Dortmund,2.7,1.7,67.0,73323.0,Sergio Ramos,4-3-3,Pavel Královec,Match Report,,22.0,10.0,17.1,0.0,0.0,2018,Real Madrid
2018-02-14,20:45,Champions Lg,Round of 16,Wed,Home,W,3,1,fr Paris S-G,2.4,1.0,51.0,78158.0,Sergio Ramos,4-3-1-2,Gianluca Rocchi,Match Report,Leg 1 of 2,16.0,7.0,19.0,1.0,1.0,2018,Real Madrid
2018-03-06,20:45,Champions Lg,Round of 16,Tue,Away,W,2,1,fr Paris S-G,2.2,1.1,50.0,46585.0,Sergio Ramos,4-4-2,Felix Brych,Match Report,Leg 2 of 2; Real Madrid won,22.0,6.0,17.0,0.0,0.0,2018,Real Madrid
2018-04-03,20:45,Champions Lg,Quarter-finals,Tue,Away,W,3,0,it Juventus,3.1,1.6,56.0,40849.0,Sergio Ramos,4-1-2-1-2◆,Cüneyt Çakιr,Match Report,Leg 1 of 2,14.0,5.0,13.8,0.0,0.0,2018,Real Madrid
2018-04-11,20:45,Champions Lg,Quarter-finals,Wed,Home,L,1,3,it Juventus,2.7,2.7,61.0,75796.0,Marcelo,4-1-2-1-2◆,Michael Oliver,Match Report,Leg 2 of 2; Real Madrid won,17.0,5.0,15.5,1.0,1.0,2018,Real Madrid
2018-04-25,20:45,Champions Lg,Semi-finals,Wed,Away,W,2,1,de Bayern Munich,0.7,1.9,41.0,70000.0,Sergio Ramos,4-1-4-1,Björn Kuipers,Match Report,Leg 1 of 2,7.0,4.0,17.3,0.0,0.0,2018,Real Madrid
2018-05-01,20:45,Champions Lg,Semi-finals,Tue,Home,D,2,2,de Bayern Munich,1.8,3.0,40.0,77459.0,Sergio Ramos,4-4-2,Cüneyt Çakιr,Match Report,Leg 2 of 2; Real Madrid won,9.0,3.0,13.5,0.0,0.0,2018,Real Madrid
2018-05-26,21:45,Champions Lg,Final,Sat,Neutral,W,3,1,eng Liverpool,1.5,1.9,65.0,61561.0,Sergio Ramos,4-3-1-2,Milorad Mažić,Match Report,,14.0,5.0,16.5,0.0,0.0,2018,Real Madrid
2016-09-14,20:45,Champions Lg,Group stage,Wed,Home,W,2,1,pt Sporting CP,,,60.0,72179.0,Sergio Ramos,4-3-3,Paolo Tagliavento,Match Report,,15.0,3.0,,0.0,0.0,2017,Real Madrid
2016-09-27,20:45,Champions Lg,Group stage,Tue,Away,D,2,2,de Dortmund,,,40.0,65849.0,Sergio Ramos,4-3-3,Mark Clattenburg,Match Report,,13.0,4.0,,0.0,0.0,2017,Real Madrid
2016-10-18,20:45,Champions Lg,Group stage,Tue,Home,W,5,1,pl Legia Warsaw,,,61.0,70251.0,Marcelo,4-3-3,Ruddy Buquet,Match Report,,32.0,12.0,,0.0,0.0,2017,Real Madrid
2016-11-02,20:45,Champions Lg,Group stage,Wed,Away,D,3,3,pl Legia Warsaw,,,58.0,,Cristiano Ronaldo,4-4-2,Pavel Královec,Match Report,,27.0,11.0,,0.0,0.0,2017,Real Madrid
2016-11-22,19:45,Champions Lg,Group stage,Tue,Away,W,2,1,pt Sporting CP,,,59.0,50046.0,Sergio Ramos,4-2-3-1,William Collum,Match Report,,10.0,2.0,,0.0,0.0,2017,Real Madrid
2016-12-07,20:45,Champions Lg,Group stage,Wed,Home,D,2,2,de Dortmund,,,46.0,76894.0,Sergio Ramos,4-3-3,Szymon Marciniak,Match Report,,16.0,9.0,,0.0,0.0,2017,Real Madrid
2017-02-15,20:45,Champions Lg,Round of 16,Wed,Home,W,3,1,it Napoli,,,50.0,78000.0,Sergio Ramos,4-3-3,Damir Skomina,Match Report,Leg 1 of 2,20.0,6.0,,0.0,0.0,2017,Real Madrid
2017-03-07,20:45,Champions Lg,Round of 16,Tue,Away,W,3,1,it Napoli,,,46.0,56695.0,Cristiano Ronaldo,4-3-3,Cüneyt Çakιr,Match Report,Leg 2 of 2; Real Madrid won,13.0,5.0,,0.0,0.0,2017,Real Madrid
2017-04-12,20:45,Champions Lg,Quarter-finals,Wed,Away,W,2,1,de Bayern Munich,,,52.0,70000.0,Sergio Ramos,4-3-3,Nicola Rizzoli,Match Report,Leg 1 of 2,23.0,12.0,,0.0,0.0,2017,Real Madrid
2017-04-18,20:45,Champions Lg,Quarter-finals,Tue,Home,W,4,2,de Bayern Munich,,,44.0,78346.0,Sergio Ramos,4-3-3,Viktor Kassai,Match Report,Leg 2 of 2; Real Madrid won; Required Extra Time,14.0,3.0,,0.0,0.0,2017,Real Madrid
2017-05-02,20:45,Champions Lg,Semi-finals,Tue,Home,W,3,0,es Atlético Madrid,,,62.0,77609.0,Sergio Ramos,4-1-2-1-2◆,Martin Atkinson,Match Report,Leg 1 of 2,17.0,7.0,,0.0,0.0,2017,Real Madrid
2017-05-10,20:45,Champions Lg,Semi-finals,Wed,Away,L,1,2,es Atlético Madrid,,,64.0,53422.0,Sergio Ramos,4-3-1-2,Cüneyt Çakιr,Match Report,Leg 2 of 2; Real Madrid won,20.0,6.0,,0.0,0.0,2017,Real Madrid
2017-06-03,19:45,Champions Lg,Final,Sat,Neutral,W,4,1,it Juventus,,,56.0,65842.0,Sergio Ramos,4-3-1-2,Felix Brych,Match Report,,18.0,5.0,,0.0,0.0,2017,Real Madrid
2016-09-13,20:45,Champions Lg,Group stage,Tue,Home,W,7,0,sct Celtic,,,72.0,73290.0,Lionel Messi,4-3-3,Ovidiu Hațegan,Match Report,,15.0,10.0,,0.0,0.0,2017,Barcelona
2016-09-28,20:45,Champions Lg,Group stage,Wed,Away,W,2,1,de M'Gladbach,,,61.0,46283.0,Andrés Iniesta,4-3-3,Damir Skomina,Match Report,,11.0,8.0,,0.0,0.0,2017,Barcelona
2016-10-19,20:45,Champions Lg,Group stage,Wed,Home,W,4,0,eng Manchester City,,,53.0,96290.0,Andrés Iniesta,4-3-3,Milorad Mažić,Match Report,,12.0,7.0,,0.0,1.0,2017,Barcelona
2016-11-01,19:45,Champions Lg,Group stage,Tue,Away,L,1,3,eng Manchester City,,,65.0,53340.0,Lionel Messi,4-3-3,Viktor Kassai,Match Report,,8.0,2.0,,0.0,0.0,2017,Barcelona
2016-11-23,19:45,Champions Lg,Group stage,Wed,Away,W,2,0,sct Celtic,,,63.0,57937.0,Lionel Messi,4-3-3,Daniele Orsato,Match Report,,10.0,4.0,,1.0,1.0,2017,Barcelona
2016-12-06,20:45,Champions Lg,Group stage,Tue,Home,W,4,0,de M'Gladbach,,,73.0,67157.0,Andrés Iniesta,4-3-3,Sergey Karasev,Match Report,,13.0,8.0,,0.0,0.0,2017,Barcelona
2017-02-14,20:45,Champions Lg,Round of 16,Tue,Away,L,0,4,fr Paris S-G,,,57.0,46484.0,Andrés Iniesta,4-3-3,Szymon Marciniak,Match Report,Leg 1 of 2,7.0,1.0,,0.0,0.0,2017,Barcelona
2017-03-08,20:45,Champions Lg,Round of 16,Wed,Home,W,6,1,fr Paris S-G,,,71.0,96290.0,Andrés Iniesta,3-1-4-2,Deniz Aytekin,Match Report,Leg 2 of 2; Barcelona won,20.0,9.0,,2.0,2.0,2017,Barcelona
2017-04-11,20:45,Champions Lg,Quarter-finals,Tue,Away,L,0,3,it Juventus,,,68.0,41092.0,Andrés Iniesta,3-4-3◆,Szymon Marciniak,Match Report,Leg 1 of 2,16.0,4.0,,0.0,0.0,2017,Barcelona
2017-04-19,20:45,Champions Lg,Quarter-finals,Wed,Home,D,0,0,it Juventus,,,65.0,96290.0,Andrés Iniesta,4-3-3,Björn Kuipers,Match Report,Leg 2 of 2; Juventus won,19.0,1.0,,0.0,0.0,2017,Barcelona
2016-09-13,20:45,Champions Lg,Group stage,Tue,Away,W,1,0,nl PSV Eindhoven,,,54.0,33989.0,Gabi,4-4-2,Martin Atkinson,Match Report,,16.0,3.0,,0.0,0.0,2017,Atletico Madrid
2016-09-28,20:45,Champions Lg,Group stage,Wed,Home,W,1,0,de Bayern Munich,,,33.0,48242.0,Gabi,4-4-2,Szymon Marciniak,Match Report,,16.0,5.0,,0.0,1.0,2017,Atletico Madrid
2016-10-19,21:45,Champions Lg,Group stage,Wed,Away,W,1,0,ru Rostov,,,69.0,15400.0,Gabi,4-4-2,Daniele Orsato,Match Report,,14.0,6.0,,0.0,0.0,2017,Atletico Madrid
2016-11-01,20:45,Champions Lg,Group stage,Tue,Home,W,2,1,ru Rostov,,,69.0,40392.0,Gabi,4-4-2,Craig Thomson,Match Report,,31.0,8.0,,0.0,0.0,2017,Atletico Madrid
2016-11-23,20:45,Champions Lg,Group stage,Wed,Home,W,2,0,nl PSV Eindhoven,,,58.0,37891.0,Gabi,4-4-2,Aliaksei Kulbakov,Match Report,,11.0,5.0,,0.0,0.0,2017,Atletico Madrid
2016-12-06,20:45,Champions Lg,Group stage,Tue,Away,L,0,1,de Bayern Munich,,,29.0,70000.0,Gabi,4-4-2,Clément Turpin,Match Report,,5.0,3.0,,0.0,0.0,2017,Atletico Madrid
2017-02-21,20:45,Champions Lg,Round of 16,Tue,Away,W,4,2,de Leverkusen,,,38.0,29300.0,Gabi,4-4-2,William Collum,Match Report,Leg 1 of 2,11.0,7.0,,1.0,1.0,2017,Atletico Madrid
2017-03-15,20:45,Champions Lg,Round of 16,Wed,Home,D,0,0,de Leverkusen,,,44.0,49133.0,Diego Godín,4-4-2,Sergey Karasev,Match Report,Leg 2 of 2; Atlético Madrid won,13.0,4.0,,0.0,0.0,2017,Atletico Madrid
2017-04-12,20:45,Champions Lg,Quarter-finals,Wed,Home,W,1,0,eng Leicester City,,,68.0,51423.0,Gabi,4-4-2,Jonas Eriksson,Match Report,Leg 1 of 2,15.0,4.0,,1.0,1.0,2017,Atletico Madrid
2017-04-18,19:45,Champions Lg,Quarter-finals,Tue,Away,D,1,1,eng Leicester City,,,43.0,31548.0,Gabi,4-4-2,Gianluca Rocchi,Match Report,Leg 2 of 2; Atlético Madrid won,4.0,2.0,,0.0,0.0,2017,Atletico Madrid
2017-05-02,20:45,Champions Lg,Semi-finals,Tue,Away,L,0,3,es Real Madrid,,,38.0,77609.0,Gabi,4-4-2,Martin Atkinson,Match Report,Leg 1 of 2,4.0,1.0,,0.0,0.0,2017,Atletico Madrid
2017-05-10,20:45,Champions Lg,Semi-finals,Wed,Home,W,2,1,es Real Madrid,,,36.0,53422.0,Gabi,4-4-2,Cüneyt Çakιr,Match Report,Leg 2 of 2; Real Madrid won,18.0,7.0,,1.0,1.0,2017,Atletico Madrid
2015-09-16,20:45,Champions Lg,Group stage,Wed,Away,D,1,1,it Roma,,,69.0,57836.0,Andrés Iniesta,4-3-3,Björn Kuipers,Match Report,,16.0,3.0,,0.0,0.0,2016,Barcelona
2015-09-29,20:45,Champions Lg,Group stage,Tue,Home,W,2,1,de Leverkusen,,,65.0,68694.0,Andrés Iniesta,4-3-3,Martin Atkinson,Match Report,,17.0,9.0,,0.0,0.0,2016,Barcelona
2015-10-20,21:45,Champions Lg,Group stage,Tue,Away,W,2,0,by BATE Borisov,,,69.0,13074.0,Sergio Busquets,4-3-3,Jorge de Sousa,Match Report,,21.0,6.0,,0.0,0.0,2016,Barcelona
2015-11-04,20:45,Champions Lg,Group stage,Wed,Home,W,3,0,by BATE Borisov,,,69.0,68502.0,Andrés Iniesta,4-3-3,István Vad II,Match Report,,23.0,7.0,,1.0,1.0,2016,Barcelona
2015-11-24,20:45,Champions Lg,Group stage,Tue,Home,W,6,1,it Roma,,,66.0,71433.0,Lionel Messi,4-3-3,Cüneyt Çakιr,Match Report,,19.0,12.0,,0.0,1.0,2016,Barcelona
2015-12-09,20:45,Champions Lg,Group stage,Wed,Away,D,1,1,de Leverkusen,,,49.0,29412.0,Lionel Messi,4-3-3,Mark Clattenburg,Match Report,,6.0,2.0,,0.0,0.0,2016,Barcelona
2016-02-23,19:45,Champions Lg,Round of 16,Tue,Away,W,2,0,eng Arsenal,,,65.0,59889.0,Andrés Iniesta,4-3-3,Cüneyt Çakιr,Match Report,Leg 1 of 2,15.0,4.0,,1.0,1.0,2016,Barcelona
2016-03-16,20:45,Champions Lg,Round of 16,Wed,Home,W,3,1,eng Arsenal,,,62.0,76092.0,Andrés Iniesta,4-3-3,Sergey Karasev,Match Report,Leg 2 of 2; Barcelona won,17.0,8.0,,0.0,0.0,2016,Barcelona
2016-04-05,20:45,Champions Lg,Quarter-finals,Tue,Home,W,2,1,es Atlético Madrid,,,68.0,88534.0,Andrés Iniesta,4-3-3,Felix Brych,Match Report,Leg 1 of 2,21.0,5.0,,0.0,0.0,2016,Barcelona
2016-04-13,20:45,Champions Lg,Quarter-finals,Wed,Away,L,0,2,es Atlético Madrid,,,71.0,52851.0,Andrés Iniesta,4-3-3,Nicola Rizzoli,Match Report,Leg 2 of 2; Atlético Madrid won,13.0,4.0,,0.0,0.0,2016,Barcelona
2015-09-15,20:45,Champions Lg,Group stage,Tue,Home,W,4,0,ua Shakhtar,,,50.0,66389.0,Sergio Ramos,4-2-3-1,Ivan Bebek,Match Report,,26.0,9.0,,2.0,2.0,2016,Real Madrid
2015-09-30,20:45,Champions Lg,Group stage,Wed,Away,W,2,0,se Malmö,,,70.0,20500.0,Cristiano Ronaldo,4-2-3-1,Cüneyt Çakιr,Match Report,,20.0,7.0,,0.0,0.0,2016,Real Madrid
2015-10-21,20:45,Champions Lg,Group stage,Wed,Away,D,0,0,fr Paris S-G,,,42.0,46858.0,Sergio Ramos,4-4-2,Nicola Rizzoli,Match Report,,18.0,4.0,,0.0,0.0,2016,Real Madrid
2015-11-03,20:45,Champions Lg,Group stage,Tue,Home,W,1,0,fr Paris S-G,,,41.0,78300.0,Sergio Ramos,4-3-3,Mark Clattenburg,Match Report,,13.0,8.0,,0.0,0.0,2016,Real Madrid
2015-11-25,21:45,Champions Lg,Group stage,Wed,Away,W,4,3,ua Shakhtar,,,55.0,33990.0,Pepe,4-3-3,Bas Nijhuis,Match Report,,20.0,8.0,,0.0,0.0,2016,Real Madrid
2015-12-08,20:45,Champions Lg,Group stage,Tue,Home,W,8,0,se Malmö,,,59.0,60663.0,Pepe,4-3-3,Daniele Orsato,Match Report,,32.0,16.0,,0.0,0.0,2016,Real Madrid
2016-02-17,20:45,Champions Lg,Round of 16,Wed,Away,W,2,0,it Roma,,,60.0,55612.0,Sergio Ramos,4-3-3,Pavel Královec,Match Report,Leg 1 of 2,19.0,5.0,,0.0,0.0,2016,Real Madrid
2016-03-08,20:45,Champions Lg,Round of 16,Tue,Home,W,2,0,it Roma,,,56.0,76654.0,Sergio Ramos,4-3-3,Szymon Marciniak,Match Report,Leg 2 of 2; Real Madrid won,37.0,9.0,,0.0,0.0,2016,Real Madrid
2016-04-06,20:45,Champions Lg,Quarter-finals,Wed,Away,L,0,2,de Wolfsburg,,,59.0,26400.0,Sergio Ramos,4-3-3,Gianluca Rocchi,Match Report,Leg 1 of 2,21.0,3.0,,0.0,0.0,2016,Real Madrid
2016-04-12,20:45,Champions Lg,Quarter-finals,Tue,Home,W,3,0,de Wolfsburg,,,56.0,76684.0,Sergio Ramos,4-3-3,Viktor Kassai,Match Report,Leg 2 of 2; Real Madrid won,16.0,7.0,,0.0,0.0,2016,Real Madrid
2016-04-26,19:45,Champions Lg,Semi-finals,Tue,Away,D,0,0,eng Manchester City,,,52.0,52221.0,Sergio Ramos,4-3-3,Cüneyt Çakιr,Match Report,Leg 1 of 2,13.0,3.0,,0.0,0.0,2016,Real Madrid
2016-05-04,20:45,Champions Lg,Semi-finals,Wed,Home,W,1,0,eng Manchester City,,,53.0,78300.0,Sergio Ramos,4-3-3,Damir Skomina,Match Report,Leg 2 of 2; Real Madrid won,15.0,5.0,,0.0,0.0,2016,Real Madrid
2016-05-28,20:45,Champions Lg,Final,Sat,Neutral,D,1 (5),1 (3),es Atlético Madrid,,,48.0,71942.0,Sergio Ramos,4-3-3,Mark Clattenburg,Match Report,Real Madrid won on penalty kicks following extra time,14.0,6.0,,0.0,0.0,2016,Real Madrid
2015-09-15,21:45,Champions Lg,Group stage,Tue,Away,W,2,0,tr Galatasaray,,,46.0,33469.0,Diego Godín,4-4-2,Szymon Marciniak,Match Report,,15.0,8.0,,0.0,0.0,2016,Atletico Madrid
2015-09-30,20:45,Champions Lg,Group stage,Wed,Home,L,1,2,pt Benfica,,,55.0,40938.0,Gabi,4-3-3,Gianluca Rocchi,Match Report,,22.0,7.0,,0.0,0.0,2016,Atletico Madrid
2015-10-21,20:45,Champions Lg,Group stage,Wed,Home,W,4,0,kz FC Astana,,,61.0,33853.0,Gabi,4-4-2,Aliaksei Kulbakou,Match Report,,23.0,10.0,,0.0,0.0,2016,Atletico Madrid
