Unnamed: 0,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,home_elo,away_elo
0,2022-09-06,Sevilla,Manchester City,0.0,4.0,A,1477.16,1522.84
1,2022-09-14,Manchester City,Dortmund,2.0,1.0,H,1538.72,1484.12
2,2022-10-05,Manchester City,FC Copenhagen,5.0,0.0,H,1553.72,1485.0
3,2022-10-11,FC Copenhagen,Manchester City,0.0,0.0,D,1486.08,1552.64
4,2022-10-25,Dortmund,Manchester City,0.0,0.0,D,1485.2,1551.56
5,2022-11-02,Manchester City,Sevilla,3.0,1.0,H,1564.68,1464.04
6,2023-02-22,RB Leipzig,Manchester City,1.0,1.0,D,1500.84,1563.84
7,2023-03-14,Manchester City,RB Leipzig,7.0,0.0,H,1577.56,1487.12
8,2023-04-11,Manchester City,Bayern Munich,3.0,0.0,H,1590.52,1487.04
9,2023-04-19,Bayern Munich,Manchester City,1.0,1.0,D,1490.08,1587.48
10,2023-05-09,Real Madrid,Manchester City,1.0,1.0,D,1502.16,1585.32
11,2023-05-17,Manchester City,Real Madrid,4.0,0.0,H,1598.0,1489.48
13,2022-09-07,Napoli,Liverpool,4.0,1.0,H,1517.16,1482.84
14,2022-09-13,Liverpool,Ajax,2.0,1.0,H,1500.96,1481.88
15,2022-10-04,Liverpool,Rangers,2.0,0.0,H,1518.04,1482.92
16,2022-10-12,Rangers,Liverpool,1.0,7.0,A,1462.08,1538.88
17,2022-10-26,Ajax,Liverpool,0.0,3.0,A,1462.28,1558.48
18,2022-11-01,Liverpool,Napoli,2.0,0.0,H,1573.36,1502.28
19,2023-02-21,Liverpool,Real Madrid,2.0,5.0,A,1546.0,1516.84
20,2023-03-15,Real Madrid,Liverpool,1.0,0.0,H,1535.64,1527.2
21,2022-09-07,Tottenham Hotspur,Marseille,2.0,0.0,H,1517.16,1482.84
22,2022-09-13,Sporting CP,Tottenham Hotspur,2.0,0.0,H,1518.12,1499.04
23,2022-10-04,Eint Frankfurt,Tottenham Hotspur,0.0,0.0,D,1497.08,1501.96
24,2022-10-12,Tottenham Hotspur,Eint Frankfurt,3.0,2.0,H,1518.84,1480.2
25,2022-10-26,Tottenham Hotspur,Sporting CP,1.0,1.0,D,1515.96,1521.0
26,2022-11-01,Marseille,Tottenham Hotspur,1.0,2.0,A,1461.88,1536.92
27,2023-02-14,Milan,Tottenham Hotspur,1.0,0.0,H,1519.24,1517.68
28,2023-03-08,Tottenham Hotspur,Milan,0.0,0.0,D,1514.92,1522.0
29,2022-09-06,Dinamo Zagreb,Chelsea,1.0,0.0,H,1517.16,1482.84
30,2022-09-14,Chelsea,RB Salzburg,1.0,1.0,D,1480.96,1501.88
31,2022-10-05,Chelsea,Milan,3.0,0.0,H,1500.44,1502.52
32,2022-10-11,Milan,Chelsea,0.0,2.0,A,1479.56,1523.4
33,2022-10-25,RB Salzburg,Chelsea,1.0,2.0,A,1480.24,1545.04
34,2022-11-02,Chelsea,Dinamo Zagreb,2.0,1.0,H,1560.64,1501.56
35,2023-02-15,Dortmund,Chelsea,1.0,0.0,H,1506.68,1539.16
36,2023-03-07,Chelsea,Dortmund,2.0,0.0,H,1554.48,1491.36
37,2023-04-12,Real Madrid,Chelsea,2.0,0.0,H,1553.84,1536.28
38,2023-04-18,Chelsea,Real Madrid,0.0,2.0,A,1514.4,1575.72
39,2021-09-15,Manchester City,RB Leipzig,6.0,3.0,H,1609.36,1475.76
40,2021-09-28,Paris Saint Germain,Manchester City,2.0,0.0,H,1523.4,1585.96
41,2021-10-19,Club Brugge,Manchester City,1.0,5.0,A,1482.08,1603.88
42,2021-11-03,Manchester City,Club Brugge,4.0,1.0,H,1614.72,1471.24
43,2021-11-24,Manchester City,Paris Saint Germain,2.0,1.0,H,1627.0,1511.12
44,2021-12-07,RB Leipzig,Manchester City,2.0,1.0,H,1501.44,1601.32
45,2022-02-15,Sporting CP,Manchester City,0.0,5.0,A,1502.76,1619.56
46,2022-03-09,Manchester City,Sporting CP,0.0,0.0,D,1610.64,1511.68
47,2022-04-05,Manchester City,Atletico Madrid,1.0,0.0,H,1622.0,1488.64
48,2022-04-13,Atletico Madrid,Manchester City,0.0,0.0,D,1493.36,1617.28
49,2022-04-26,Manchester City,Real Madrid,4.0,3.0,H,1632.12,1560.88
50,2022-05-04,Real Madrid,Manchester City,3.0,1.0,H,1582.12,1610.88
51,2021-09-15,Liverpool,Milan,3.0,2.0,H,1541.72,1465.04
52,2021-09-28,Porto,Liverpool,1.0,5.0,A,1479.52,1562.2
53,2021-10-19,Atletico Madrid,Liverpool,2.0,3.0,A,1474.44,1581.12
54,2021-11-03,Liverpool,Atletico Madrid,2.0,0.0,H,1592.68,1462.88
55,2021-11-24,Liverpool,Porto,2.0,0.0,H,1603.92,1468.28
56,2021-12-07,Milan,Liverpool,1.0,2.0,A,1450.04,1618.92
57,2022-02-16,Internazionale,Liverpool,0.0,2.0,A,1483.92,1635.0
58,2022-03-08,Liverpool,Internazionale,0.0,1.0,A,1604.56,1514.36
59,2022-04-05,Benfica,Liverpool,1.0,3.0,A,1483.12,1621.44
60,2022-04-13,Liverpool,Benfica,3.0,3.0,D,1611.56,1493.0
61,2022-04-27,Liverpool,Villarreal,2.0,0.0,H,1622.88,1488.68
62,2022-05-03,Villarreal,Liverpool,2.0,3.0,A,1473.44,1638.12
64,2021-09-14,Chelsea,Zenit,1.0,0.0,H,1530.72,1483.68
65,2021-09-29,Juventus,Chelsea,1.0,0.0,H,1518.88,1511.84
66,2021-10-20,Chelsea,Malmö,4.0,0.0,H,1528.32,1483.52
67,2021-11-02,Malmö,Chelsea,0.0,1.0,A,1463.24,1548.6
68,2021-11-23,Chelsea,Juventus,4.0,0.0,H,1564.08,1503.4
69,2021-12-08,Zenit,Chelsea,3.0,3.0,D,1485.44,1562.32
70,2022-02-22,Chelsea,Lille,2.0,0.0,H,1576.08,1486.24
71,2022-03-16,Lille,Chelsea,1.0,2.0,A,1468.52,1593.8
72,2022-04-06,Chelsea,Real Madrid,1.0,3.0,A,1570.28,1605.64
73,2022-04-12,Real Madrid,Chelsea,2.0,3.0,A,1580.84,1595.08
74,2021-09-14,Young Boys,Manchester United,2.0,1.0,H,1517.16,1482.84
75,2021-09-29,Manchester United,Villarreal,2.0,1.0,H,1499.44,1456.84
76,2021-10-20,Manchester United,Atalanta,3.0,2.0,H,1516.6,1482.84
77,2021-11-02,Atalanta,Manchester United,2.0,2.0,D,1481.92,1517.52
78,2021-11-23,Villarreal,Manchester United,0.0,2.0,A,1437.44,1536.92
79,2021-12-08,Manchester United,Young Boys,1.0,1.0,D,1532.96,1521.12
80,2022-02-23,Atletico Madrid,Manchester United,1.0,1.0,D,1464.04,1531.8
81,2022-03-15,Manchester United,Atletico Madrid,0.0,1.0,A,1505.28,1490.56
82,2020-10-21,Manchester City,Porto,3.0,1.0,H,1620.8,1458.36
83,2020-10-27,Marseille,Manchester City,0.0,3.0,A,1447.96,1634.72
84,2020-11-03,Manchester City,Olympiacos,3.0,0.0,H,1645.0,1489.72
85,2020-11-25,Olympiacos,Manchester City,0.0,1.0,A,1475.6,1659.12
86,2020-12-01,Porto,Manchester City,0.0,0.0,D,1466.52,1650.96
87,2020-12-09,Manchester City,Marseille,3.0,0.0,H,1658.52,1440.4
90,2021-04-06,Manchester City,Dortmund,2.0,1.0,H,1667.44,1482.44
91,2021-04-14,Dortmund,Manchester City,1.0,2.0,A,1469.84,1680.04
92,2021-04-28,Paris Saint Germain,Manchester City,1.0,2.0,A,1497.72,1693.44
93,2021-05-04,Manchester City,Paris Saint Germain,2.0,0.0,H,1701.28,1489.88
95,2020-10-20,Paris Saint Germain,Manchester United,1.0,2.0,A,1467.88,1527.28
96,2020-10-28,Manchester United,RB Leipzig,5.0,0.0,H,1543.0,1485.72
97,2020-11-04,Başakşehir,Manchester United,2.0,1.0,H,1519.6,1523.4
98,2020-11-24,Manchester United,Başakşehir,4.0,1.0,H,1540.32,1502.68
99,2020-12-02,Manchester United,Paris Saint Germain,1.0,3.0,A,1513.56,1494.64
100,2020-12-08,RB Leipzig,Manchester United,3.0,2.0,H,1504.44,1494.84
101,2020-10-21,Ajax,Liverpool,0.0,1.0,A,1449.24,1651.16
102,2020-10-27,Liverpool,Midtjylland,2.0,0.0,H,1660.72,1490.44
103,2020-11-03,Atalanta,Liverpool,0.0,5.0,A,1469.0,1673.64
104,2020-11-25,Liverpool,Atalanta,0.0,2.0,A,1641.16,1501.48
105,2020-12-01,Liverpool,Ajax,1.0,0.0,H,1649.12,1441.28
106,2020-12-09,Midtjylland,Liverpool,1.0,1.0,D,1496.48,1643.08
109,2021-04-06,Real Madrid,Liverpool,3.0,1.0,H,1601.56,1622.36
110,2021-04-14,Liverpool,Real Madrid,0.0,0.0,D,1618.32,1605.6
111,2020-10-20,Chelsea,Sevilla,0.0,0.0,D,1585.52,1473.6
112,2020-10-28,Krasnodar,Chelsea,0.0,4.0,A,1482.04,1603.48
113,2020-11-04,Chelsea,Rennes,3.0,0.0,H,1615.16,1488.32
114,2020-11-24,Rennes,Chelsea,1.0,2.0,A,1472.68,1630.8
115,2020-12-02,Sevilla,Chelsea,0.0,4.0,A,1459.6,1644.8
116,2020-12-08,Chelsea,Krasnodar,1.0,1.0,D,1633.88,1492.96
118,2021-03-17,Chelsea,Atletico Madrid,2.0,0.0,H,1643.76,1480.68
121,2021-04-27,Real Madrid,Chelsea,1.0,1.0,D,1604.92,1644.44
122,2021-05-05,Chelsea,Real Madrid,2.0,0.0,H,1659.4,1589.96
124,2019-09-17,Napoli,Liverpool,2.0,0.0,H,1526.04,1594.56
125,2019-10-02,Liverpool,RB Salzburg,4.0,3.0,H,1605.76,1469.04
126,2019-10-23,Genk,Liverpool,1.0,4.0,A,1483.2,1622.56
127,2019-11-05,Liverpool,Genk,2.0,1.0,H,1632.64,1473.12
128,2019-11-27,Liverpool,Napoli,1.0,1.0,D,1624.2,1534.48
129,2019-12-10,RB Salzburg,Liverpool,0.0,2.0,A,1454.92,1638.32
130,2020-02-18,Atletico Madrid,Liverpool,1.0,0.0,H,1506.68,1612.32
131,2020-03-11,Liverpool,Atletico Madrid,2.0,3.0,A,1583.92,1535.08
132,2019-09-18,Shakhtar,Manchester City,0.0,3.0,A,1488.2,1713.08
133,2019-10-01,Manchester City,Dinamo Zagreb,2.0,0.0,H,1720.36,1494.28
134,2019-10-22,Manchester City,Atalanta,5.0,1.0,H,1727.36,1494.48
135,2019-11-06,Atalanta,Manchester City,1.0,1.0,D,1504.12,1717.72
136,2019-11-26,Manchester City,Shakhtar,1.0,1.0,D,1704.4,1501.52
137,2019-12-11,Dinamo Zagreb,Manchester City,1.0,4.0,A,1482.88,1715.8
138,2020-02-26,Real Madrid,Manchester City,1.0,2.0,A,1574.24,1731.52
139,2020-08-07,Manchester City,Real Madrid,2.0,1.0,H,1740.84,1564.92
141,2019-09-17,Chelsea,Valencia,0.0,1.0,A,1628.64,1530.76
142,2019-10-02,Lille,Chelsea,1.0,2.0,A,1454.64,1642.52
143,2019-10-23,Ajax,Chelsea,0.0,1.0,A,1429.48,1654.32
144,2019-11-05,Chelsea,Ajax,4.0,4.0,D,1641.12,1442.68
145,2019-11-27,Valencia,Chelsea,2.0,2.0,D,1534.2,1637.68
146,2019-12-10,Chelsea,Lille,2.0,1.0,H,1645.96,1446.36
147,2020-02-25,Chelsea,Bayern Munich,0.0,3.0,A,1615.32,1520.72
148,2020-08-08,Bayern Munich,Chelsea,4.0,1.0,H,1543.28,1592.76
149,2019-09-18,Olympiacos,Tottenham Hotspur,2.0,2.0,D,1475.0,1515.52
150,2019-10-01,Tottenham Hotspur,Bayern Munich,2.0,7.0,A,1494.24,1564.56
151,2019-10-22,Tottenham Hotspur,Red Star,5.0,0.0,H,1511.72,1482.52
152,2019-11-06,Red Star,Tottenham Hotspur,0.0,4.0,A,1461.32,1532.92
153,2019-11-26,Tottenham Hotspur,Olympiacos,4.0,2.0,H,1546.92,1461.0
154,2019-12-11,Bayern Munich,Tottenham Hotspur,3.0,1.0,H,1580.72,1530.76
155,2020-02-19,Tottenham Hotspur,RB Leipzig,0.0,1.0,A,1506.44,1528.76
156,2020-03-10,RB Leipzig,Tottenham Hotspur,3.0,0.0,H,1544.64,1490.56
157,2018-09-19,Manchester City,Lyon,1.0,2.0,A,1707.16,1533.68
158,2018-10-02,Hoffenheim,Manchester City,1.0,2.0,A,1488.48,1718.68
159,2018-10-23,Shakhtar,Manchester City,0.0,3.0,A,1490.48,1729.72
160,2018-11-07,Manchester City,Shakhtar,6.0,0.0,H,1736.08,1484.12
161,2018-11-27,Lyon,Manchester City,2.0,2.0,D,1541.92,1727.84
162,2018-12-12,Manchester City,Hoffenheim,2.0,1.0,H,1734.2,1482.12
163,2019-02-20,Schalke 04,Manchester City,2.0,3.0,A,1489.72,1744.48
164,2019-03-12,Manchester City,Schalke 04,7.0,0.0,H,1750.4,1483.8
165,2019-04-09,Tottenham Hotspur,Manchester City,1.0,0.0,H,1521.36,1719.6
166,2019-04-17,Manchester City,Tottenham Hotspur,4.0,3.0,H,1727.32,1513.64
167,2018-09-18,Liverpool,Paris Saint Germain,3.0,2.0,H,1596.32,1482.24
168,2018-10-03,Napoli,Liverpool,1.0,0.0,H,1555.16,1575.64
169,2018-10-24,Liverpool,Red Star,4.0,0.0,H,1586.84,1450.12
170,2018-11-06,Red Star,Liverpool,2.0,0.0,H,1475.0,1561.96
171,2018-11-28,Paris Saint Germain,Liverpool,2.0,1.0,H,1503.96,1540.24
172,2018-12-11,Liverpool,Napoli,1.0,0.0,H,1558.24,1537.16
173,2019-02-19,Liverpool,Bayern Munich,0.0,0.0,D,1556.64,1582.32
174,2019-03-13,Bayern Munich,Liverpool,1.0,3.0,A,1558.04,1580.92
175,2019-04-09,Liverpool,Porto,2.0,0.0,H,1592.12,1455.32
176,2019-04-17,Porto,Liverpool,1.0,4.0,A,1440.2,1607.24
177,2019-05-01,Barcelona,Liverpool,3.0,0.0,H,1523.28,1583.96
178,2019-05-07,Liverpool,Barcelona,4.0,0.0,H,1597.8,1509.44
180,2018-09-18,Internazionale,Tottenham Hotspur,2.0,1.0,H,1531.48,1496.52
181,2018-10-03,Tottenham Hotspur,Barcelona,2.0,4.0,A,1474.4,1531.56
182,2018-10-24,PSV,Tottenham Hotspur,2.0,2.0,D,1495.72,1478.68
183,2018-11-06,Tottenham Hotspur,PSV,2.0,1.0,H,1496.8,1477.6
184,2018-11-28,Tottenham Hotspur,Internazionale,1.0,0.0,H,1515.92,1512.36
185,2018-12-11,Barcelona,Tottenham Hotspur,1.0,1.0,D,1527.84,1519.64
186,2019-02-13,Tottenham Hotspur,Dortmund,3.0,0.0,H,1534.04,1455.44
187,2019-03-05,Dortmund,Tottenham Hotspur,0.0,1.0,A,1437.08,1552.4
190,2019-04-30,Tottenham Hotspur,Ajax,0.0,1.0,A,1523.8,1471.28
191,2019-05-08,Ajax,Tottenham Hotspur,2.0,3.0,A,1451.44,1543.64
193,2018-09-19,Young Boys,Manchester United,0.0,3.0,A,1496.8,1519.16
194,2018-10-02,Manchester United,Valencia,0.0,0.0,D,1517.16,1536.2
195,2018-10-23,Manchester United,Juventus,0.0,1.0,A,1493.52,1527.04
196,2018-11-07,Juventus,Manchester United,1.0,2.0,A,1502.32,1518.24
197,2018-11-27,Manchester United,Young Boys,1.0,0.0,H,1534.2,1480.84
198,2018-12-12,Valencia,Manchester United,2.0,1.0,H,1553.24,1517.16
199,2019-02-12,Manchester United,Paris Saint Germain,0.0,2.0,A,1493.56,1527.56
200,2019-03-06,Paris Saint Germain,Manchester United,1.0,3.0,A,1502.8,1518.32
201,2019-04-10,Manchester United,Barcelona,0.0,1.0,A,1496.0,1550.16
202,2019-04-16,Barcelona,Manchester United,3.0,0.0,H,1564.32,1481.84
203,2017-09-13,Feyenoord,Manchester City,0.0,4.0,A,1489.4,1737.92
204,2017-09-26,Manchester City,Shakhtar,2.0,0.0,H,1743.84,1478.2
205,2017-10-17,Manchester City,Napoli,2.0,1.0,H,1751.28,1529.72
206,2017-11-01,Napoli,Manchester City,2.0,4.0,A,1518.88,1762.12
207,2017-11-21,Manchester City,Feyenoord,1.0,0.0,H,1767.52,1484.0
208,2017-12-06,Shakhtar,Manchester City,2.0,1.0,H,1510.16,1735.56
209,2018-02-13,Basel,Manchester City,0.0,4.0,A,1489.76,1745.8
210,2018-03-07,Manchester City,Basel,1.0,2.0,A,1711.68,1523.88
211,2018-04-04,Liverpool,Manchester City,3.0,0.0,H,1621.44,1688.04
212,2018-04-10,Manchester City,Liverpool,1.0,2.0,A,1661.56,1647.92
213,2017-09-12,Manchester United,Basel,3.0,0.0,H,1501.4,1504.32
214,2017-09-28,CSKA Moscow,Manchester United,1.0,4.0,A,1477.24,1524.16
215,2017-10-18,Benfica,Manchester United,0.0,1.0,A,1471.92,1545.24
216,2017-10-31,Manchester United,Benfica,2.0,0.0,H,1558.44,1458.72
217,2017-11-22,Basel,Manchester United,1.0,0.0,H,1524.56,1538.2
218,2017-12-05,Manchester United,CSKA Moscow,2.0,1.0,H,1552.04,1463.4
219,2018-02-21,Sevilla,Manchester United,0.0,0.0,D,1462.04,1549.6
220,2018-03-13,Manchester United,Sevilla,1.0,2.0,A,1522.08,1489.56
221,2017-09-13,Tottenham Hotspur,Dortmund,3.0,1.0,H,1555.2,1425.52
222,2017-09-26,APOEL FC,Tottenham Hotspur,0.0,3.0,A,1480.28,1574.92
223,2017-10-17,Real Madrid,Tottenham Hotspur,1.0,1.0,D,1562.64,1577.2
224,2017-11-01,Tottenham Hotspur,Real Madrid,3.0,1.0,H,1593.52,1546.32
225,2017-11-21,Dortmund,Tottenham Hotspur,1.0,2.0,A,1412.08,1606.96
226,2017-12-06,Tottenham Hotspur,APOEL FC,3.0,0.0,H,1617.6,1469.64
227,2018-02-13,Juventus,Tottenham Hotspur,2.0,2.0,D,1506.04,1613.88
228,2018-03-07,Tottenham Hotspur,Juventus,1.0,2.0,A,1585.36,1534.56
229,2017-08-15,Hoffenheim,Liverpool,1.0,2.0,A,1468.56,1661.48
230,2017-08-23,Liverpool,Hoffenheim,4.0,2.0,H,1669.4,1460.64
231,2017-09-13,Liverpool,Sevilla,2.0,2.0,D,1657.8,1501.16
232,2017-09-26,Spartak Moscow,Liverpool,1.0,1.0,D,1506.0,1651.8
233,2017-10-17,NK Maribor,Liverpool,0.0,7.0,A,1485.68,1666.12
234,2017-11-01,Liverpool,NK Maribor,3.0,0.0,H,1674.52,1477.28
235,2017-11-21,Sevilla,Liverpool,3.0,3.0,D,1507.96,1667.72
236,2017-12-06,Liverpool,Spartak Moscow,7.0,0.0,H,1676.84,1496.88
237,2018-02-14,Porto,Liverpool,0.0,5.0,A,1430.0,1687.04
238,2018-03-06,Liverpool,Porto,0.0,0.0,D,1672.88,1444.16
241,2018-04-24,Liverpool,Roma,5.0,2.0,H,1681.56,1491.32
242,2018-05-02,Roma,Liverpool,4.0,2.0,H,1519.0,1653.88
244,2017-09-12,Chelsea,Qarabağ FK,6.0,0.0,H,1604.96,1487.8
245,2017-09-27,Atletico Madrid,Chelsea,1.0,2.0,A,1516.24,1623.8
246,2017-10-18,Chelsea,Roma,3.0,3.0,D,1615.44,1527.36
247,2017-10-31,Roma,Chelsea,3.0,0.0,H,1549.56,1593.24
248,2017-11-22,Qarabağ FK,Chelsea,0.0,4.0,A,1470.96,1610.08
249,2017-12-05,Chelsea,Atletico Madrid,1.0,1.0,D,1602.24,1524.08
250,2018-02-20,Chelsea,Barcelona,1.0,1.0,D,1597.28,1569.28
251,2018-03-14,Barcelona,Chelsea,3.0,0.0,H,1588.0,1578.56
252,2016-09-14,Tottenham Hotspur,Monaco,1.0,2.0,A,1557.92,1527.44
253,2016-09-27,CSKA Moscow,Tottenham Hotspur,0.0,1.0,A,1445.96,1575.36
254,2016-10-18,Leverkusen,Tottenham Hotspur,0.0,0.0,D,1501.44,1573.92
255,2016-11-02,Tottenham Hotspur,Leverkusen,0.0,1.0,A,1547.16,1528.2
256,2016-11-22,Monaco,Tottenham Hotspur,2.0,1.0,H,1545.72,1528.88
257,2016-12-07,Tottenham Hotspur,CSKA Moscow,3.0,1.0,H,1541.6,1433.24
258,2016-08-16,Steaua,Manchester City,0.0,5.0,A,1486.2,1675.36
259,2016-08-24,Manchester City,Steaua,1.0,0.0,H,1683.44,1478.12
260,2016-09-14,Manchester City,M'Gladbach,4.0,0.0,H,1691.72,1491.72
261,2016-09-28,Celtic,Manchester City,3.0,3.0,D,1507.72,1684.0
262,2016-10-19,Barcelona,Manchester City,4.0,0.0,H,1610.64,1661.36
263,2016-11-01,Manchester City,Barcelona,3.0,1.0,H,1675.72,1596.28
264,2016-11-23,M'Gladbach,Manchester City,1.0,1.0,D,1499.08,1668.36
265,2016-12-06,Manchester City,Celtic,1.0,1.0,D,1657.52,1518.56
266,2017-02-21,Manchester City,Monaco,5.0,3.0,H,1668.84,1534.4
267,2017-03-15,Monaco,Manchester City,3.0,1.0,H,1559.16,1644.08
268,2016-09-13,Paris Saint Germain,Arsenal,1.0,1.0,D,1499.8,1503.0
269,2016-09-28,Arsenal,Basel,2.0,0.0,H,1521.36,1506.2
270,2016-10-19,Arsenal,Ludogorets,6.0,0.0,H,1537.32,1484.04
271,2016-11-01,Ludogorets,Arsenal,2.0,3.0,A,1464.24,1557.12
272,2016-11-23,Arsenal,Paris Saint Germain,2.0,2.0,D,1551.12,1505.8
273,2016-12-06,Basel,Arsenal,1.0,4.0,A,1485.92,1571.4
274,2017-02-15,Bayern Munich,Arsenal,5.0,1.0,H,1575.92,1553.52
275,2017-03-07,Arsenal,Bayern Munich,1.0,5.0,A,1531.92,1597.52
276,2015-09-16,Dinamo Zagreb,Arsenal,2.0,1.0,H,1502.84,1511.96
277,2015-09-29,Arsenal,Olympiacos,2.0,3.0,A,1486.32,1486.64
278,2015-10-20,Arsenal,Bayern Munich,2.0,0.0,H,1509.8,1574.04
279,2015-11-04,Bayern Munich,Arsenal,5.0,1.0,H,1587.68,1496.16
280,2015-11-24,Arsenal,Dinamo Zagreb,3.0,0.0,H,1513.68,1485.32
281,2015-12-09,Olympiacos,Arsenal,0.0,3.0,A,1465.32,1535.0
282,2016-02-23,Arsenal,Barcelona,0.0,2.0,A,1515.64,1615.64
283,2016-03-16,Barcelona,Arsenal,3.0,1.0,H,1627.52,1503.76
284,2015-09-15,Manchester City,Juventus,1.0,2.0,A,1615.48,1563.16
285,2015-09-30,M'Gladbach,Manchester City,1.0,2.0,A,1482.84,1631.72
286,2015-10-21,Manchester City,Sevilla,2.0,1.0,H,1642.48,1497.2
287,2015-11-03,Sevilla,Manchester City,1.0,3.0,A,1482.56,1657.12
288,2015-11-25,Juventus,Manchester City,1.0,0.0,H,1585.68,1634.6
289,2015-12-08,Manchester City,M'Gladbach,4.0,2.0,H,1644.12,1473.32
290,2016-02-24,Dynamo Kyiv,Manchester City,1.0,3.0,A,1485.28,1658.84
291,2016-03-15,Manchester City,Dynamo Kyiv,0.0,0.0,D,1647.48,1496.64
292,2016-04-06,Paris Saint Germain,Manchester City,2.0,2.0,D,1510.96,1642.32
293,2016-04-12,Manchester City,Paris Saint Germain,1.0,0.0,H,1652.72,1500.56
294,2016-04-26,Manchester City,Real Madrid,0.0,0.0,D,1644.28,1554.76
295,2016-05-04,Real Madrid,Manchester City,1.0,0.0,H,1577.04,1622.0
296,2015-08-18,Manchester United,Club Brugge,3.0,1.0,H,1536.44,1456.88
297,2015-08-26,Club Brugge,Manchester United,0.0,4.0,A,1438.56,1554.76
298,2015-09-15,PSV,Manchester United,2.0,1.0,H,1499.16,1533.2
299,2015-09-30,Manchester United,Wolfsburg,2.0,1.0,H,1548.52,1484.68
300,2015-10-21,CSKA Moscow,Manchester United,1.0,1.0,D,1436.96,1544.8
301,2015-11-03,Manchester United,CSKA Moscow,1.0,0.0,H,1556.28,1425.48
302,2015-11-25,Manchester United,PSV,0.0,0.0,D,1550.32,1505.12
303,2015-12-08,Wolfsburg,Manchester United,3.0,2.0,H,1505.56,1529.44
304,2015-09-16,Chelsea,Maccabi Tel Aviv,4.0,0.0,H,1591.48,1487.08
305,2015-09-29,Porto,Chelsea,2.0,1.0,H,1469.64,1566.0
306,2015-10-20,Dynamo Kyiv,Chelsea,0.0,0.0,D,1497.76,1564.88
307,2015-11-04,Chelsea,Dynamo Kyiv,2.0,1.0,H,1578.4,1484.24
308,2015-11-24,Maccabi Tel Aviv,Chelsea,0.0,4.0,A,1469.44,1596.04
309,2015-12-09,Chelsea,Porto,2.0,0.0,H,1606.68,1459.0
310,2016-02-16,Paris Saint Germain,Chelsea,2.0,1.0,H,1523.76,1583.48
311,2016-03-09,Chelsea,Paris Saint Germain,1.0,2.0,A,1557.36,1549.88
312,2014-09-17,Chelsea,Schalke 04,1.0,1.0,D,1550.52,1490.64
313,2014-09-30,Sporting CP,Chelsea,0.0,1.0,A,1491.04,1571.16
314,2014-10-21,Chelsea,NK Maribor,6.0,0.0,H,1583.32,1465.12
315,2014-11-05,NK Maribor,Chelsea,1.0,1.0,D,1469.0,1579.44
316,2014-11-25,Schalke 04,Chelsea,0.0,5.0,A,1472.88,1597.2
317,2014-12-10,Chelsea,Sporting CP,3.0,1.0,H,1608.76,1479.48
318,2015-02-17,Paris Saint Germain,Chelsea,1.0,1.0,D,1550.4,1608.24
319,2015-03-11,Chelsea,Paris Saint Germain,2.0,2.0,D,1602.24,1556.4
320,2014-09-17,Bayern Munich,Manchester City,1.0,0.0,H,1606.76,1602.92
321,2014-09-30,Manchester City,Roma,1.0,1.0,D,1597.12,1555.36
322,2014-10-21,CSKA Moscow,Manchester City,2.0,2.0,D,1432.2,1590.4
323,2014-11-05,Manchester City,CSKA Moscow,1.0,2.0,A,1559.68,1462.92
324,2014-11-25,Manchester City,Bayern Munich,3.0,2.0,H,1579.52,1586.92
325,2014-12-10,Roma,Manchester City,0.0,2.0,A,1533.88,1601.0
326,2015-02-24,Manchester City,Barcelona,1.0,2.0,A,1579.64,1648.88
327,2015-03-18,Barcelona,Manchester City,1.0,0.0,H,1662.28,1566.24
328,2014-08-19,Beşiktaş,Arsenal,0.0,0.0,D,1497.36,1506.4
329,2014-08-27,Arsenal,Beşiktaş,1.0,0.0,H,1523.04,1480.72
330,2014-09-16,Dortmund,Arsenal,2.0,0.0,H,1435.56,1499.56
331,2014-10-01,Arsenal,Galatasaray,4.0,1.0,H,1516.72,1482.84
332,2014-10-22,Anderlecht,Arsenal,1.0,2.0,A,1478.08,1538.64
333,2014-11-04,Arsenal,Anderlecht,3.0,3.0,D,1532.48,1484.24
334,2014-11-26,Arsenal,Dortmund,2.0,0.0,H,1544.48,1423.56
335,2014-12-09,Galatasaray,Arsenal,1.0,4.0,A,1463.52,1563.8
336,2015-02-25,Arsenal,Monaco,1.0,3.0,A,1540.68,1582.28
337,2015-03-17,Monaco,Arsenal,0.0,2.0,A,1557.12,1565.84
338,2014-09-16,Liverpool,Ludogorets,2.0,1.0,H,1661.92,1456.2
339,2014-10-01,Basel,Liverpool,1.0,0.0,H,1512.88,1634.96
340,2014-10-22,Liverpool,Real Madrid,0.0,3.0,A,1608.96,1603.04
341,2014-11-04,Real Madrid,Liverpool,1.0,0.0,H,1620.52,1591.48
342,2014-11-26,Ludogorets,Liverpool,2.0,2.0,D,1461.0,1586.68
343,2014-12-09,Liverpool,Basel,1.0,1.0,D,1579.84,1519.72
344,2013-09-17,Viktoria Plzeň,Manchester City,0.0,3.0,A,1480.92,1585.32
345,2013-10-02,Manchester City,Bayern Munich,1.0,3.0,A,1562.56,1609.68
346,2013-10-23,CSKA Moscow,Manchester City,1.0,2.0,A,1445.76,1579.72
347,2013-11-05,Manchester City,CSKA Moscow,5.0,2.0,H,1590.04,1435.44
